in s,C1 in V
-1.9563616E-02,1.18246E+01
-1.9563312E-02,1.17855E+01
-1.9563008E-02,1.18832E+01
-1.9562704E-02,1.17074E+01
-1.9562400E-02,1.17855E+01
-1.9562096E-02,1.17660E+01
-1.9561792E-02,1.18246E+01
-1.9561488E-02,1.17660E+01
-1.9561184E-02,1.18051E+01
-1.9560880E-02,1.18051E+01
-1.9560576E-02,1.18051E+01
-1.9560272E-02,1.18246E+01
-1.9559968E-02,1.17465E+01
-1.9559664E-02,1.17855E+01
-1.9559360E-02,1.18441E+01
-1.9559056E-02,1.17855E+01
-1.9558752E-02,1.17660E+01
-1.9558448E-02,1.17660E+01
-1.9558144E-02,1.18246E+01
-1.9557840E-02,1.17855E+01
-1.9557536E-02,1.18246E+01
-1.9557232E-02,1.18051E+01
-1.9556928E-02,1.17660E+01
-1.9556624E-02,1.18246E+01
-1.9556320E-02,1.18246E+01
-1.9556016E-02,1.18246E+01
-1.9555712E-02,1.17465E+01
-1.9555408E-02,1.18441E+01
-1.9555104E-02,1.18246E+01
-1.9554800E-02,1.17660E+01
-1.9554496E-02,1.18637E+01
-1.9554192E-02,1.18832E+01
-1.9553888E-02,1.17855E+01
-1.9553584E-02,1.18051E+01
-1.9553280E-02,1.18051E+01
-1.9552976E-02,1.18246E+01
-1.9552672E-02,1.18246E+01
-1.9552368E-02,1.17660E+01
-1.9552064E-02,1.18051E+01
-1.9551760E-02,1.18051E+01
-1.9551456E-02,1.18246E+01
-1.9551152E-02,1.18246E+01
-1.9550848E-02,1.17660E+01
-1.9550544E-02,1.18051E+01
-1.9550240E-02,1.17855E+01
-1.9549936E-02,1.17660E+01
-1.9549632E-02,1.17660E+01
-1.9549328E-02,1.18441E+01
-1.9549024E-02,1.17465E+01
-1.9548720E-02,1.18441E+01
-1.9548416E-02,1.18246E+01
-1.9548112E-02,1.17660E+01
-1.9547808E-02,1.17855E+01
-1.9547504E-02,1.18246E+01
-1.9547200E-02,1.18637E+01
-1.9546896E-02,1.18832E+01
-1.9546592E-02,1.18246E+01
-1.9546288E-02,1.18441E+01
-1.9545984E-02,1.18441E+01
-1.9545680E-02,1.17855E+01
-1.9545376E-02,1.17660E+01
-1.9545072E-02,1.17465E+01
-1.9544768E-02,1.17465E+01
-1.9544464E-02,1.18246E+01
-1.9544160E-02,1.18051E+01
-1.9543856E-02,1.18246E+01
-1.9543552E-02,1.17855E+01
-1.9543248E-02,1.18246E+01
-1.9542944E-02,1.17074E+01
-1.9542640E-02,1.17855E+01
-1.9542336E-02,1.17660E+01
-1.9542032E-02,1.18246E+01
-1.9541728E-02,1.18051E+01
-1.9541424E-02,1.18051E+01
-1.9541120E-02,1.17465E+01
-1.9540816E-02,1.17465E+01
-1.9540512E-02,1.18051E+01
-1.9540208E-02,1.17855E+01
-1.9539904E-02,1.17660E+01
-1.9539600E-02,1.18441E+01
-1.9539296E-02,1.17660E+01
-1.9538992E-02,1.17855E+01
-1.9538688E-02,1.18246E+01
-1.9538384E-02,1.18246E+01
-1.9538080E-02,1.17270E+01
-1.9537776E-02,1.18246E+01
-1.9537472E-02,1.18246E+01
-1.9537168E-02,1.18051E+01
-1.9536864E-02,1.18246E+01
-1.9536560E-02,1.18246E+01
-1.9536256E-02,1.18246E+01
-1.9535952E-02,1.18246E+01
-1.9535648E-02,1.18051E+01
-1.9535344E-02,1.18246E+01
-1.9535040E-02,1.17660E+01
-1.9534736E-02,1.17660E+01
-1.9534432E-02,1.18246E+01
-1.9534128E-02,1.18051E+01
-1.9533824E-02,1.17660E+01
-1.9533520E-02,1.17660E+01
-1.9533216E-02,1.17660E+01
-1.9532912E-02,1.18051E+01
-1.9532608E-02,1.18051E+01
-1.9532304E-02,1.18246E+01
-1.9532000E-02,1.17660E+01
-1.9531696E-02,1.17465E+01
-1.9531392E-02,1.18051E+01
-1.9531088E-02,1.17855E+01
-1.9530784E-02,1.17660E+01
-1.9530480E-02,1.17660E+01
-1.9530176E-02,1.18051E+01
-1.9529872E-02,1.18441E+01
-1.9529568E-02,1.17855E+01
-1.9529264E-02,1.18051E+01
-1.9528960E-02,1.18246E+01
-1.9528656E-02,1.17660E+01
-1.9528352E-02,1.17855E+01
-1.9528048E-02,1.17855E+01
-1.9527744E-02,1.18246E+01
-1.9527440E-02,1.17660E+01
-1.9527136E-02,1.17855E+01
-1.9526832E-02,1.17855E+01
-1.9526528E-02,1.18441E+01
-1.9526224E-02,1.17660E+01
-1.9525920E-02,1.17855E+01
-1.9525616E-02,1.18246E+01
-1.9525312E-02,1.18441E+01
-1.9525008E-02,1.17855E+01
-1.9524704E-02,1.18441E+01
-1.9524400E-02,1.17660E+01
-1.9524096E-02,1.17855E+01
-1.9523792E-02,1.17660E+01
-1.9523488E-02,1.18246E+01
-1.9523184E-02,1.18246E+01
-1.9522880E-02,1.18051E+01
-1.9522576E-02,1.17855E+01
-1.9522272E-02,1.17855E+01
-1.9521968E-02,1.17660E+01
-1.9521664E-02,1.18051E+01
-1.9521360E-02,1.18246E+01
-1.9521056E-02,1.18051E+01
-1.9520752E-02,1.18246E+01
-1.9520448E-02,1.17660E+01
-1.9520144E-02,1.17855E+01
-1.9519840E-02,1.18051E+01
-1.9519536E-02,1.18051E+01
-1.9519232E-02,1.17855E+01
-1.9518928E-02,1.18246E+01
-1.9518624E-02,1.18051E+01
-1.9518320E-02,1.17855E+01
-1.9518016E-02,1.18441E+01
-1.9517712E-02,1.18441E+01
-1.9517408E-02,1.18637E+01
-1.9517104E-02,1.18051E+01
-1.9516800E-02,1.18051E+01
-1.9516496E-02,1.18246E+01
-1.9516192E-02,1.18246E+01
-1.9515888E-02,1.18051E+01
-1.9515584E-02,1.18441E+01
-1.9515280E-02,1.18246E+01
-1.9514976E-02,1.17660E+01
-1.9514672E-02,1.18051E+01
-1.9514368E-02,1.18051E+01
-1.9514064E-02,1.18246E+01
-1.9513760E-02,1.17465E+01
-1.9513456E-02,1.17270E+01
-1.9513152E-02,1.18246E+01
-1.9512848E-02,1.18246E+01
-1.9512544E-02,1.17660E+01
-1.9512240E-02,1.18637E+01
-1.9511936E-02,1.17660E+01
-1.9511632E-02,1.17270E+01
-1.9511328E-02,1.17855E+01
-1.9511024E-02,1.18051E+01
-1.9510720E-02,1.17660E+01
-1.9510416E-02,1.17660E+01
-1.9510112E-02,1.18441E+01
-1.9509808E-02,1.17855E+01
-1.9509504E-02,1.18051E+01
-1.9509200E-02,1.18051E+01
-1.9508896E-02,1.18246E+01
-1.9508592E-02,1.18246E+01
-1.9508288E-02,1.18051E+01
-1.9507984E-02,1.18051E+01
-1.9507680E-02,1.18246E+01
-1.9507376E-02,1.17660E+01
-1.9507072E-02,1.17660E+01
-1.9506768E-02,1.18637E+01
-1.9506464E-02,1.18051E+01
-1.9506160E-02,1.18246E+01
-1.9505856E-02,1.18246E+01
-1.9505552E-02,1.18051E+01
-1.9505248E-02,1.18832E+01
-1.9504944E-02,1.18051E+01
-1.9504640E-02,1.17855E+01
-1.9504336E-02,1.17660E+01
-1.9504032E-02,1.17855E+01
-1.9503728E-02,1.17660E+01
-1.9503424E-02,1.17855E+01
-1.9503120E-02,1.18246E+01
-1.9502816E-02,1.18832E+01
-1.9502512E-02,1.18051E+01
-1.9502208E-02,1.18441E+01
-1.9501904E-02,1.18246E+01
-1.9501600E-02,1.17270E+01
-1.9501296E-02,1.17660E+01
-1.9500992E-02,1.17660E+01
-1.9500688E-02,1.18441E+01
-1.9500384E-02,1.17465E+01
-1.9500080E-02,1.18441E+01
-1.9499776E-02,1.18246E+01
-1.9499472E-02,1.17855E+01
-1.9499168E-02,1.18051E+01
-1.9498864E-02,1.17660E+01
-1.9498560E-02,1.17660E+01
-1.9498256E-02,1.18246E+01
-1.9497952E-02,1.18246E+01
-1.9497648E-02,1.17465E+01
-1.9497344E-02,1.18051E+01
-1.9497040E-02,1.18051E+01
-1.9496736E-02,1.18051E+01
-1.9496432E-02,1.17660E+01
-1.9496128E-02,1.17074E+01
-1.9495824E-02,1.18637E+01
-1.9495520E-02,1.18051E+01
-1.9495216E-02,1.18441E+01
-1.9494912E-02,1.18246E+01
-1.9494608E-02,1.18051E+01
-1.9494304E-02,1.17660E+01
-1.9494000E-02,1.18051E+01
-1.9493696E-02,1.17465E+01
-1.9493392E-02,1.17465E+01
-1.9493088E-02,1.18832E+01
-1.9492784E-02,1.17855E+01
-1.9492480E-02,1.18246E+01
-1.9492176E-02,1.17855E+01
-1.9491872E-02,1.17270E+01
-1.9491568E-02,1.17855E+01
-1.9491264E-02,1.17465E+01
-1.9490960E-02,1.18051E+01
-1.9490656E-02,1.17660E+01
-1.9490352E-02,1.18246E+01
-1.9490048E-02,1.17660E+01
-1.9489744E-02,1.17855E+01
-1.9489440E-02,1.17270E+01
-1.9489136E-02,1.18441E+01
-1.9488832E-02,1.17855E+01
-1.9488528E-02,1.18246E+01
-1.9488224E-02,1.18246E+01
-1.9487920E-02,1.18051E+01
-1.9487616E-02,1.17660E+01
-1.9487312E-02,1.18051E+01
-1.9487008E-02,1.18051E+01
-1.9486704E-02,1.18051E+01
-1.9486400E-02,1.18051E+01
-1.9486096E-02,1.18246E+01
-1.9485792E-02,1.18441E+01
-1.9485488E-02,1.17855E+01
-1.9485184E-02,1.18246E+01
-1.9484880E-02,1.17270E+01
-1.9484576E-02,1.17660E+01
-1.9484272E-02,1.17855E+01
-1.9483968E-02,1.18051E+01
-1.9483664E-02,1.18246E+01
-1.9483360E-02,1.17660E+01
-1.9483056E-02,1.18246E+01
-1.9482752E-02,1.17465E+01
-1.9482448E-02,1.17660E+01
-1.9482144E-02,1.18051E+01
-1.9481840E-02,1.17074E+01
-1.9481536E-02,1.17660E+01
-1.9481232E-02,1.17855E+01
-1.9480928E-02,1.17660E+01
-1.9480624E-02,1.18051E+01
-1.9480320E-02,1.17660E+01
-1.9480016E-02,1.18051E+01
-1.9479712E-02,1.17465E+01
-1.9479408E-02,1.17855E+01
-1.9479104E-02,1.17660E+01
-1.9478800E-02,1.17855E+01
-1.9478496E-02,1.18441E+01
-1.9478192E-02,1.18637E+01
-1.9477888E-02,1.18051E+01
-1.9477584E-02,1.17660E+01
-1.9477280E-02,1.18441E+01
-1.9476976E-02,1.17660E+01
-1.9476672E-02,1.17660E+01
-1.9476368E-02,1.18246E+01
-1.9476064E-02,1.18441E+01
-1.9475760E-02,1.17270E+01
-1.9475456E-02,1.17660E+01
-1.9475152E-02,1.18051E+01
-1.9474848E-02,1.17465E+01
-1.9474544E-02,1.18051E+01
-1.9474240E-02,1.17660E+01
-1.9473936E-02,1.17855E+01
-1.9473632E-02,1.17465E+01
-1.9473328E-02,1.17855E+01
-1.9473024E-02,1.17855E+01
-1.9472720E-02,1.18051E+01
-1.9472416E-02,1.18051E+01
-1.9472112E-02,1.17660E+01
-1.9471808E-02,1.17855E+01
-1.9471504E-02,1.18246E+01
-1.9471200E-02,1.18051E+01
-1.9470896E-02,1.17855E+01
-1.9470592E-02,1.18051E+01
-1.9470288E-02,1.18051E+01
-1.9469984E-02,1.18051E+01
-1.9469680E-02,1.18246E+01
-1.9469376E-02,1.17465E+01
-1.9469072E-02,1.17660E+01
-1.9468768E-02,1.17660E+01
-1.9468464E-02,1.18246E+01
-1.9468160E-02,1.18246E+01
-1.9467856E-02,1.18441E+01
-1.9467552E-02,1.17465E+01
-1.9467248E-02,1.17660E+01
-1.9466944E-02,1.17855E+01
-1.9466640E-02,1.17660E+01
-1.9466336E-02,1.18051E+01
-1.9466032E-02,1.18246E+01
-1.9465728E-02,1.18441E+01
-1.9465424E-02,1.18246E+01
-1.9465120E-02,1.18246E+01
-1.9464816E-02,1.18051E+01
-1.9464512E-02,1.18832E+01
-1.9464208E-02,1.18832E+01
-1.9463904E-02,1.18051E+01
-1.9463600E-02,1.17660E+01
-1.9463296E-02,1.18246E+01
-1.9462992E-02,1.18246E+01
-1.9462688E-02,1.18051E+01
-1.9462384E-02,1.17855E+01
-1.9462080E-02,1.17855E+01
-1.9461776E-02,1.18051E+01
-1.9461472E-02,1.18441E+01
-1.9461168E-02,1.18246E+01
-1.9460864E-02,1.17855E+01
-1.9460560E-02,1.17660E+01
-1.9460256E-02,1.17855E+01
-1.9459952E-02,1.18051E+01
-1.9459648E-02,1.18246E+01
-1.9459344E-02,1.18246E+01
-1.9459040E-02,1.18246E+01
-1.9458736E-02,1.18051E+01
-1.9458432E-02,1.17660E+01
-1.9458128E-02,1.17660E+01
-1.9457824E-02,1.17660E+01
-1.9457520E-02,1.17660E+01
-1.9457216E-02,1.17855E+01
-1.9456912E-02,1.18246E+01
-1.9456608E-02,1.17465E+01
-1.9456304E-02,1.18246E+01
-1.9456000E-02,1.17855E+01
-1.9455696E-02,1.17465E+01
-1.9455392E-02,1.17074E+01
-1.9455088E-02,1.18051E+01
-1.9454784E-02,1.17855E+01
-1.9454480E-02,1.17660E+01
-1.9454176E-02,1.17855E+01
-1.9453872E-02,1.17855E+01
-1.9453568E-02,1.17465E+01
-1.9453264E-02,1.17660E+01
-1.9452960E-02,1.17855E+01
-1.9452656E-02,1.17660E+01
-1.9452352E-02,1.18441E+01
-1.9452048E-02,1.18246E+01
-1.9451744E-02,1.17660E+01
-1.9451440E-02,1.17270E+01
-1.9451136E-02,1.18832E+01
-1.9450832E-02,1.18246E+01
-1.9450528E-02,1.18051E+01
-1.9450224E-02,1.17855E+01
-1.9449920E-02,1.17855E+01
-1.9449616E-02,1.17074E+01
-1.9449312E-02,1.17855E+01
-1.9449008E-02,1.18051E+01
-1.9448704E-02,1.17465E+01
-1.9448400E-02,1.18246E+01
-1.9448096E-02,1.17855E+01
-1.9447792E-02,1.17855E+01
-1.9447488E-02,1.18246E+01
-1.9447184E-02,1.17660E+01
-1.9446880E-02,1.17465E+01
-1.9446576E-02,1.18246E+01
-1.9446272E-02,1.17660E+01
-1.9445968E-02,1.18051E+01
-1.9445664E-02,1.17465E+01
-1.9445360E-02,1.17855E+01
-1.9445056E-02,1.17660E+01
-1.9444752E-02,1.18832E+01
-1.9444448E-02,1.18051E+01
-1.9444144E-02,1.18246E+01
-1.9443840E-02,1.17660E+01
-1.9443536E-02,1.18246E+01
-1.9443232E-02,1.17855E+01
-1.9442928E-02,1.18051E+01
-1.9442624E-02,1.17465E+01
-1.9442320E-02,1.17660E+01
-1.9442016E-02,1.18246E+01
-1.9441712E-02,1.17660E+01
-1.9441408E-02,1.17855E+01
-1.9441104E-02,1.17270E+01
-1.9440800E-02,1.17465E+01
-1.9440496E-02,1.17660E+01
-1.9440192E-02,1.18246E+01
-1.9439888E-02,1.17660E+01
-1.9439584E-02,1.18051E+01
-1.9439280E-02,1.17855E+01
-1.9438976E-02,1.17855E+01
-1.9438672E-02,1.17465E+01
-1.9438368E-02,1.17660E+01
-1.9438064E-02,1.18441E+01
-1.9437760E-02,1.17855E+01
-1.9437456E-02,1.17660E+01
-1.9437152E-02,1.17465E+01
-1.9436848E-02,1.17855E+01
-1.9436544E-02,1.18051E+01
-1.9436240E-02,1.18246E+01
-1.9435936E-02,1.18051E+01
-1.9435632E-02,1.17660E+01
-1.9435328E-02,1.17660E+01
-1.9435024E-02,1.18246E+01
-1.9434720E-02,1.17660E+01
-1.9434416E-02,1.17855E+01
-1.9434112E-02,1.18051E+01
-1.9433808E-02,1.18246E+01
-1.9433504E-02,1.17660E+01
-1.9433200E-02,1.18051E+01
-1.9432896E-02,1.17074E+01
-1.9432592E-02,1.18051E+01
-1.9432288E-02,1.17465E+01
-1.9431984E-02,1.17660E+01
-1.9431680E-02,1.18051E+01
-1.9431376E-02,1.17465E+01
-1.9431072E-02,1.17465E+01
-1.9430768E-02,1.18246E+01
-1.9430464E-02,1.17855E+01
-1.9430160E-02,1.18051E+01
-1.9429856E-02,1.18246E+01
-1.9429552E-02,1.18246E+01
-1.9429248E-02,1.17465E+01
-1.9428944E-02,1.17660E+01
-1.9428640E-02,1.18051E+01
-1.9428336E-02,1.17660E+01
-1.9428032E-02,1.18051E+01
-1.9427728E-02,1.17855E+01
-1.9427424E-02,1.18051E+01
-1.9427120E-02,1.18637E+01
-1.9426816E-02,1.17660E+01
-1.9426512E-02,1.17660E+01
-1.9426208E-02,1.18246E+01
-1.9425904E-02,1.18051E+01
-1.9425600E-02,1.18832E+01
-1.9425296E-02,1.18246E+01
-1.9424992E-02,1.17660E+01
-1.9424688E-02,1.18637E+01
-1.9424384E-02,1.17855E+01
-1.9424080E-02,1.17660E+01
-1.9423776E-02,1.17270E+01
-1.9423472E-02,1.17465E+01
-1.9423168E-02,1.18246E+01
-1.9422864E-02,1.18246E+01
-1.9422560E-02,1.17465E+01
-1.9422256E-02,1.18051E+01
-1.9421952E-02,1.18051E+01
-1.9421648E-02,1.17855E+01
-1.9421344E-02,1.18051E+01
-1.9421040E-02,1.17465E+01
-1.9420736E-02,1.17855E+01
-1.9420432E-02,1.18246E+01
-1.9420128E-02,1.18051E+01
-1.9419824E-02,1.18637E+01
-1.9419520E-02,1.17855E+01
-1.9419216E-02,1.17855E+01
-1.9418912E-02,1.17465E+01
-1.9418608E-02,1.17855E+01
-1.9418304E-02,1.17855E+01
-1.9418000E-02,1.17660E+01
-1.9417696E-02,1.18051E+01
-1.9417392E-02,1.17855E+01
-1.9417088E-02,1.18832E+01
-1.9416784E-02,1.17660E+01
-1.9416480E-02,1.17074E+01
-1.9416176E-02,1.17660E+01
-1.9415872E-02,1.17465E+01
-1.9415568E-02,1.17465E+01
-1.9415264E-02,1.17660E+01
-1.9414960E-02,1.17855E+01
-1.9414656E-02,1.17660E+01
-1.9414352E-02,1.18246E+01
-1.9414048E-02,1.18246E+01
-1.9413744E-02,1.17270E+01
-1.9413440E-02,1.17660E+01
-1.9413136E-02,1.17855E+01
-1.9412832E-02,1.18637E+01
-1.9412528E-02,1.17660E+01
-1.9412224E-02,1.18637E+01
-1.9411920E-02,1.17855E+01
-1.9411616E-02,1.17270E+01
-1.9411312E-02,1.18246E+01
-1.9411008E-02,1.17270E+01
-1.9410704E-02,1.17855E+01
-1.9410400E-02,1.17465E+01
-1.9410096E-02,1.18441E+01
-1.9409792E-02,1.18051E+01
-1.9409488E-02,1.17660E+01
-1.9409184E-02,1.17660E+01
-1.9408880E-02,1.18246E+01
-1.9408576E-02,1.17465E+01
-1.9408272E-02,1.18832E+01
-1.9407968E-02,1.18051E+01
-1.9407664E-02,1.18051E+01
-1.9407360E-02,1.17855E+01
-1.9407056E-02,1.18051E+01
-1.9406752E-02,1.17855E+01
-1.9406448E-02,1.17074E+01
-1.9406144E-02,1.18051E+01
-1.9405840E-02,1.17855E+01
-1.9405536E-02,1.17660E+01
-1.9405232E-02,1.18441E+01
-1.9404928E-02,1.17855E+01
-1.9404624E-02,1.17660E+01
-1.9404320E-02,1.17074E+01
-1.9404016E-02,1.17855E+01
-1.9403712E-02,1.18051E+01
-1.9403408E-02,1.17270E+01
-1.9403104E-02,1.18246E+01
-1.9402800E-02,1.17855E+01
-1.9402496E-02,1.17660E+01
-1.9402192E-02,1.17465E+01
-1.9401888E-02,1.18051E+01
-1.9401584E-02,1.18246E+01
-1.9401280E-02,1.17855E+01
-1.9400976E-02,1.18051E+01
-1.9400672E-02,1.18051E+01
-1.9400368E-02,1.18832E+01
-1.9400064E-02,1.18051E+01
-1.9399760E-02,1.17855E+01
-1.9399456E-02,1.17660E+01
-1.9399152E-02,1.18246E+01
-1.9398848E-02,1.17855E+01
-1.9398544E-02,1.18832E+01
-1.9398240E-02,1.18246E+01
-1.9397936E-02,1.18246E+01
-1.9397632E-02,1.17465E+01
-1.9397328E-02,1.17660E+01
-1.9397024E-02,1.17465E+01
-1.9396720E-02,1.18051E+01
-1.9396416E-02,1.18246E+01
-1.9396112E-02,1.18051E+01
-1.9395808E-02,1.17074E+01
-1.9395504E-02,1.18832E+01
-1.9395200E-02,1.18246E+01
-1.9394896E-02,1.17660E+01
-1.9394592E-02,1.17465E+01
-1.9394288E-02,1.17855E+01
-1.9393984E-02,1.18246E+01
-1.9393680E-02,1.18051E+01
-1.9393376E-02,1.17660E+01
-1.9393072E-02,1.17660E+01
-1.9392768E-02,1.17270E+01
-1.9392464E-02,1.17855E+01
-1.9392160E-02,1.18051E+01
-1.9391856E-02,1.18246E+01
-1.9391552E-02,1.17855E+01
-1.9391248E-02,1.17855E+01
-1.9390944E-02,1.17855E+01
-1.9390640E-02,1.18246E+01
-1.9390336E-02,1.17855E+01
-1.9390032E-02,1.18246E+01
-1.9389728E-02,1.18051E+01
-1.9389424E-02,1.17855E+01
-1.9389120E-02,1.18051E+01
-1.9388816E-02,1.18246E+01
-1.9388512E-02,1.18246E+01
-1.9388208E-02,1.17074E+01
-1.9387904E-02,1.17855E+01
-1.9387600E-02,1.17660E+01
-1.9387296E-02,1.18441E+01
-1.9386992E-02,1.17660E+01
-1.9386688E-02,1.18441E+01
-1.9386384E-02,1.17855E+01
-1.9386080E-02,1.17855E+01
-1.9385776E-02,1.17465E+01
-1.9385472E-02,1.18051E+01
-1.9385168E-02,1.17660E+01
-1.9384864E-02,1.18246E+01
-1.9384560E-02,1.18051E+01
-1.9384256E-02,1.17270E+01
-1.9383952E-02,1.18832E+01
-1.9383648E-02,1.17660E+01
-1.9383344E-02,1.17660E+01
-1.9383040E-02,1.17660E+01
-1.9382736E-02,1.18246E+01
-1.9382432E-02,1.17855E+01
-1.9382128E-02,1.17074E+01
-1.9381824E-02,1.18246E+01
-1.9381520E-02,1.18051E+01
-1.9381216E-02,1.17270E+01
-1.9380912E-02,1.18246E+01
-1.9380608E-02,1.18051E+01
-1.9380304E-02,1.17660E+01
-1.9380000E-02,1.17660E+01
-1.9379696E-02,1.18832E+01
-1.9379392E-02,1.17660E+01
-1.9379088E-02,1.17855E+01
-1.9378784E-02,1.18051E+01
-1.9378480E-02,1.18832E+01
-1.9378176E-02,1.18246E+01
-1.9377872E-02,1.17660E+01
-1.9377568E-02,1.18637E+01
-1.9377264E-02,1.17465E+01
-1.9376960E-02,1.17855E+01
-1.9376656E-02,1.18246E+01
-1.9376352E-02,1.17660E+01
-1.9376048E-02,1.18051E+01
-1.9375744E-02,1.18051E+01
-1.9375440E-02,1.18246E+01
-1.9375136E-02,1.18637E+01
-1.9374832E-02,1.17660E+01
-1.9374528E-02,1.18832E+01
-1.9374224E-02,1.17270E+01
-1.9373920E-02,1.18832E+01
-1.9373616E-02,1.18051E+01
-1.9373312E-02,1.17465E+01
-1.9373008E-02,1.17660E+01
-1.9372704E-02,1.17074E+01
-1.9372400E-02,1.18051E+01
-1.9372096E-02,1.17465E+01
-1.9371792E-02,1.18246E+01
-1.9371488E-02,1.18246E+01
-1.9371184E-02,1.18246E+01
-1.9370880E-02,1.17660E+01
-1.9370576E-02,1.17465E+01
-1.9370272E-02,1.18637E+01
-1.9369968E-02,1.18051E+01
-1.9369664E-02,1.17660E+01
-1.9369360E-02,1.18832E+01
-1.9369056E-02,1.18051E+01
-1.9368752E-02,1.18441E+01
-1.9368448E-02,1.17660E+01
-1.9368144E-02,1.17660E+01
-1.9367840E-02,1.18051E+01
-1.9367536E-02,1.18246E+01
-1.9367232E-02,1.18051E+01
-1.9366928E-02,1.17855E+01
-1.9366624E-02,1.18637E+01
-1.9366320E-02,1.18246E+01
-1.9366016E-02,1.18246E+01
-1.9365712E-02,1.17660E+01
-1.9365408E-02,1.18051E+01
-1.9365104E-02,1.18246E+01
-1.9364800E-02,1.18246E+01
-1.9364496E-02,1.18246E+01
-1.9364192E-02,1.17855E+01
-1.9363888E-02,1.18246E+01
-1.9363584E-02,1.18051E+01
-1.9363280E-02,1.18246E+01
-1.9362976E-02,1.17660E+01
-1.9362672E-02,1.18051E+01
-1.9362368E-02,1.17855E+01
-1.9362064E-02,1.18246E+01
-1.9361760E-02,1.18246E+01
-1.9361456E-02,1.18051E+01
-1.9361152E-02,1.18051E+01
-1.9360848E-02,1.17855E+01
-1.9360544E-02,1.17855E+01
-1.9360240E-02,1.18441E+01
-1.9359936E-02,1.17660E+01
-1.9359632E-02,1.18051E+01
-1.9359328E-02,1.18832E+01
-1.9359024E-02,1.18246E+01
-1.9358720E-02,1.18051E+01
-1.9358416E-02,1.18246E+01
-1.9358112E-02,1.18246E+01
-1.9357808E-02,1.17465E+01
-1.9357504E-02,1.17855E+01
-1.9357200E-02,1.18832E+01
-1.9356896E-02,1.18637E+01
-1.9356592E-02,1.18441E+01
-1.9356288E-02,1.18637E+01
-1.9355984E-02,1.18246E+01
-1.9355680E-02,1.17465E+01
-1.9355376E-02,1.18246E+01
-1.9355072E-02,1.18051E+01
-1.9354768E-02,1.17855E+01
-1.9354464E-02,1.18246E+01
-1.9354160E-02,1.18246E+01
-1.9353856E-02,1.18246E+01
-1.9353552E-02,1.18246E+01
-1.9353248E-02,1.17660E+01
-1.9352944E-02,1.18051E+01
-1.9352640E-02,1.17660E+01
-1.9352336E-02,1.18246E+01
-1.9352032E-02,1.17660E+01
-1.9351728E-02,1.18246E+01
-1.9351424E-02,1.18051E+01
-1.9351120E-02,1.17660E+01
-1.9350816E-02,1.18246E+01
-1.9350512E-02,1.17270E+01
-1.9350208E-02,1.18246E+01
-1.9349904E-02,1.17465E+01
-1.9349600E-02,1.17855E+01
-1.9349296E-02,1.18051E+01
-1.9348992E-02,1.17855E+01
-1.9348688E-02,1.18246E+01
-1.9348384E-02,1.18051E+01
-1.9348080E-02,1.18051E+01
-1.9347776E-02,1.18441E+01
-1.9347472E-02,1.17855E+01
-1.9347168E-02,1.17855E+01
-1.9346864E-02,1.18246E+01
-1.9346560E-02,1.17855E+01
-1.9346256E-02,1.18246E+01
-1.9345952E-02,1.17465E+01
-1.9345648E-02,1.17855E+01
-1.9345344E-02,1.17465E+01
-1.9345040E-02,1.18441E+01
-1.9344736E-02,1.17660E+01
-1.9344432E-02,1.17855E+01
-1.9344128E-02,1.18246E+01
-1.9343824E-02,1.17855E+01
-1.9343520E-02,1.17855E+01
-1.9343216E-02,1.18051E+01
-1.9342912E-02,1.17855E+01
-1.9342608E-02,1.18051E+01
-1.9342304E-02,1.17855E+01
-1.9342000E-02,1.18246E+01
-1.9341696E-02,1.17660E+01
-1.9341392E-02,1.17660E+01
-1.9341088E-02,1.18246E+01
-1.9340784E-02,1.18051E+01
-1.9340480E-02,1.17465E+01
-1.9340176E-02,1.17465E+01
-1.9339872E-02,1.18246E+01
-1.9339568E-02,1.18051E+01
-1.9339264E-02,1.17855E+01
-1.9338960E-02,1.17660E+01
-1.9338656E-02,1.18051E+01
-1.9338352E-02,1.18051E+01
-1.9338048E-02,1.18441E+01
-1.9337744E-02,1.18246E+01
-1.9337440E-02,1.17270E+01
-1.9337136E-02,1.17270E+01
-1.9336832E-02,1.17465E+01
-1.9336528E-02,1.18051E+01
-1.9336224E-02,1.17660E+01
-1.9335920E-02,1.18246E+01
-1.9335616E-02,1.17465E+01
-1.9335312E-02,1.18246E+01
-1.9335008E-02,1.18246E+01
-1.9334704E-02,1.18246E+01
-1.9334400E-02,1.17660E+01
-1.9334096E-02,1.18246E+01
-1.9333792E-02,1.18246E+01
-1.9333488E-02,1.17660E+01
-1.9333184E-02,1.17660E+01
-1.9332880E-02,1.18246E+01
-1.9332576E-02,1.18246E+01
-1.9332272E-02,1.18246E+01
-1.9331968E-02,1.18832E+01
-1.9331664E-02,1.18246E+01
-1.9331360E-02,1.17465E+01
-1.9331056E-02,1.17660E+01
-1.9330752E-02,1.17660E+01
-1.9330448E-02,1.18246E+01
-1.9330144E-02,1.17465E+01
-1.9329840E-02,1.19027E+01
-1.9329536E-02,1.17270E+01
-1.9329232E-02,1.18051E+01
-1.9328928E-02,1.17465E+01
-1.9328624E-02,1.17660E+01
-1.9328320E-02,1.18051E+01
-1.9328016E-02,1.18441E+01
-1.9327712E-02,1.17465E+01
