"Time / s","Vm1:Measured voltage"
3.3246936170212771,12.077907912450684
3.3246941880292873,12.078906325198254
3.3246941880293819,12.078906325403947
3.3246973013322267,12.083025268273698
3.3246973013323213,12.083025268318293
3.3246978723403311,12.083537765802932
3.3246978723404257,12.083537765928131
3.3246984433484359,12.084536825452275
3.3246984433485305,12.084536825658075
3.3247015566513753,12.088658064573565
3.3247015566514699,12.088658064618192
3.3247021276594801,12.089170757048805
3.3247021276595747,12.089170757174038
3.3247026986675849,12.090170012551775
3.3247026986676795,12.090170012757607
3.3247058119705244,12.094291085785629
3.324705811970619,12.094291085830216
3.3247063829786292,12.094803521100173
3.3247063829787238,12.094803521225364
3.324706953986734,12.095802519192919
3.3247069539868286,12.095802519398708
3.3247100672896734,12.09992095271172
3.324710067289768,12.099920952756188
3.3247106382977782,12.100432676745745
3.3247106382978728,12.100432676870817
3.324711209305883,12.101430962192433
3.3247112093059776,12.101430962398105
3.3247143226088225,12.105544272324604
3.3247143226089171,12.10554427236888
3.3247148936169268,12.106054829310359
3.3247148936170214,12.106054829435237
3.3247154646250316,12.10705194528286
3.3247154646251262,12.107051945488339
3.3247185779279711,12.111157640545084
3.3247185779280657,12.11115764058909
3.3247191489360759,12.111666573440806
3.3247191489361705,12.111666573565415
3.3247197199441807,12.112662061884613
3.3247197199442753,12.112662062089822
3.3247228332471201,12.116757645041217
3.3247228332472147,12.116757645084878
3.3247234042552249,12.117264495910522
3.3247234042553195,12.117264496034785
3.3247239752633297,12.118257897933931
3.3247239752634243,12.118257898138793
3.3247270885662692,12.122340867925063
3.3247270885663638,12.122340867968305
3.324727659574374,12.12284517831128
3.3247276595744686,12.122845178435123
3.3247282305824788,12.123836034536755
3.3247282305825734,12.123836034741194
3.3247313438854182,12.127903888733151
3.3247313438855128,12.127903888775895
3.3247319148935226,12.128405200030608
3.3247319148936172,12.128405200153953
3.3247324859016274,12.129393050995615
3.324732485901722,12.129393051199557
3.3247355992045668,12.133443287066557
3.3247355992046614,12.133443287108729
3.3247361702126716,12.133941140904316
3.3247361702127662,12.133941141027087
